time (sec),ch1,ch2,ch3,ch4,ch5,ch6
59.94119082,52.81656175,53.82870292,57.43132293,62.5171665,61.80398451,57.27795754
59.96814861,52.1761796,54.16429562,63.49900417,59.9399952,54.29128277,55.77413514
59.99115993,57.3641181,55.63876742,55.14825622,57.24807564,58.98803949,64.62573508
60.01807687,60.38866322,64.71376414,59.91274054,63.67209782,63.98304417,62.81383007
60.04142188,53.78724726,54.38328137,61.2926958,53.82514394,58.88366003,63.8553093
60.04966913,54.26996645,53.25444148,59.01345215,56.99921747,57.1532717,64.88629094
60.07019989,52.49142055,62.77451556,60.77891387,58.64293358,64.99832011,59.32799603
60.08556123,40.05175279,58.24948226,55.73495416,53.85543093,58.41726958,58.42519834
60.10442854,34.88696208,54.30844871,55.80845861,58.86775046,62.76874058,63.65373484
60.11437045,37.4529901,52.67756581,51.47619791,58.16246508,53.37732473,55.02776404
60.16479919,14.88628236,42.45200213,54.39714251,53.12147022,56.14683537,60.92818495
60.18454874,10.0616006,44.81824828,53.947542,56.97215101,57.7324186,58.99649927
60.21123883,3.207236375,37.11681726,47.43223414,52.73752702,51.53800313,57.05970132
60.2246486,1.481440194,36.37946846,47.07936129,52.59508812,58.6103643,54.80276794
60.2319165,0.835760661,34.80349719,45.80237013,57.65148621,55.52991351,59.52673767
60.24992782,1.2215E-05,27.98582759,43.75765223,56.08570007,54.48019323,61.08778205
60.29883804,5.545918304,19.13986159,40.46048605,49.54368015,54.05803958,50.64173563
60.30604462,6.594018263,19.85818955,36.91427727,48.91775866,49.51389279,55.84021618
60.35299931,22.88559545,11.66283605,35.84502732,47.8706,46.99944641,53.37721557
60.37014664,30.2629607,9.207728313,31.09682104,41.50085157,44.10397499,48.87824306
60.38082444,32.61738862,8.862778111,30.21812679,41.77250545,48.41504462,55.78206627
60.41740015,42.49762979,4.210168411,22.80320721,34.37641266,48.86410226,54.42572179
60.44500815,49.38150086,1.835778836,23.1707477,37.15896202,41.96673116,47.13439203
60.49733477,62.15319189,0.003824463,16.60379243,28.16978501,38.61520619,49.41698088
60.54809463,59.67967984,1.266821471,10.06594768,23.51719619,37.09322486,39.24304984
60.57930398,51.3186942,3.997634393,7.92068189,22.81005631,31.78540968,37.75772769
60.58656906,48.76099288,4.674225834,7.028087646,22.95713528,35.73132938,38.23282474
60.63672508,25.73727246,10.12951663,3.248787261,18.25310698,28.39898755,35.12617028
60.64547487,20.55945246,12.24627357,2.604259357,16.67040684,28.85824927,37.28745838
60.69537516,6.933213996,20.97902959,0.754898039,11.88382295,23.08918413,31.73674604
60.72060789,2.210509559,22.90927044,0.243037114,11.87176235,25.00223413,35.2986648
60.72947689,1.067688875,24.49634066,0.108235684,10.69741823,24.410503,31.20801944
60.74487036,0.065726369,28.69665109,0.007373671,9.351207672,21.34235973,29.84458274
60.78007351,2.01082804,35.21759529,0.226635559,6.716783736,18.15101684,28.13429858
60.82286906,12.45903217,44.53190366,1.426205195,4.376275352,14.75010556,23.59359138
60.83909534,17.94578913,46.88706638,2.107103715,3.486014176,13.71455773,24.63978219
60.85213668,21.12131127,44.06264674,2.610427419,3.467806473,12.68420506,21.65932355
60.85821092,23.16749769,47.17704725,3.139379882,2.962484259,13.14166976,22.91652493
60.89900667,37.70309857,59.29440339,5.316831509,1.450526436,10.33739023,19.48484511
60.90564478,41.10461864,53.71300609,6.854595725,1.197895549,11.40570512,20.39443575
60.91710296,44.35559859,56.69994182,7.101167396,1.120893394,10.71556949,20.17376609
60.9574155,59.40651674,54.14128893,10.63114145,0.262564813,8.605032152,18.66320455
60.9821238,65.68597393,55.95750571,12.6384042,0.050345845,6.190558658,14.84470501
61.00865217,61.3695748,60.43929202,15.72758693,0.012144582,5.197765374,15.43439068
61.04433146,60.72509829,56.78684012,19.63138578,0.293229898,3.962187466,11.93540442
61.09398283,38.98110723,61.08639831,24.21016129,1.318655397,2.428403664,10.92872815
61.13352344,26.2142977,51.30129021,29.18859991,2.723244572,1.228415283,9.162350534
61.14623934,22.01594182,52.13849329,33.18880421,3.329954976,1.089643824,8.594886329
61.15687503,18.44383543,45.4656519,32.93250837,3.534801941,0.810173685,7.971264085
61.19929303,5.737114584,36.7401852,39.51521921,5.550815617,0.234188988,5.696650352
61.24847699,0.005180529,28.11572159,44.96402398,8.579234995,0.000244995,3.941038268
61.30053231,5.841883047,19.03660972,51.32169718,13.83217774,0.226249344,2.493472027
61.31235251,9.029976412,18.18533264,54.60683939,14.9583124,0.371366164,2.487304204
61.33662926,17.51689281,14.39876205,55.11447329,16.65260599,0.726053447,1.931320093
61.38159745,33.33179925,7.649187231,59.36829033,19.56493519,1.585214193,0.896560204
61.40771435,46.18860374,5.451718492,57.5470808,21.47549602,2.545615068,0.547598338
61.42319156,44.60997061,3.824217809,64.21239458,25.23862763,2.807426818,0.435997931
61.46302314,56.72253588,0.843072242,66.382012,24.8393107,4.537211953,0.083706222
61.47343215,62.9802531,0.392217982,56.5930795,29.8765197,4.920652794,0.04301164
61.50788974,64.40805584,0.04103797,64.58975383,29.46834477,5.83078207,0.004559945
61.55247847,55.77239095,1.769769273,58.84487429,37.35199948,8.291323508,0.167345457
61.56766329,50.13066775,2.707513497,63.314859,38.36591472,8.673378077,0.320770556
61.57908854,49.43317056,3.950030835,55.76502703,35.93063332,9.993910437,0.396741675
61.62412626,33.43257427,8.606928538,55.55796526,44.90676268,13.47055122,1.016397474
61.67694699,11.89378877,18.4135535,51.46719196,49.38435433,15.20996332,2.136163
61.71221478,3.104780021,25.87714107,54.52212317,53.18830579,20.4373384,3.232019548
61.74786838,0.012175328,29.72810942,43.87507022,48.54988449,20.06688055,3.779722455
61.78266864,2.626183623,37.6733338,41.78593231,54.87157127,21.69608241,5.739111532
61.81072633,7.836495926,45.29124135,41.31945533,52.29512171,28.49790745,5.903931413
61.81766593,10.4830513,44.26047415,35.99751287,60.43179699,28.56669904,6.164567363
61.82854208,14.75303427,44.25044421,34.92764934,52.61446604,28.0119252,7.197265887
